Price,Area,City,No. of Bedrooms,Resale,24X7Security,CarParking,School,Hospital
9500000,1120,Hyderabad,2,1,1,1,0,0
3800000,1200,Hyderabad,2,1,1,1,0,0
4000000,1200,Hyderabad,2,1,1,1,0,0
3900000,1120,Hyderabad,2,1,1,1,0,0
10000000,1295,Hyderabad,2,0,1,1,0,0
12000000,1490,Hyderabad,3,1,1,1,0,0
8255000,1270,Hyderabad,2,0,1,0,0,0
3900000,1100,Hyderabad,2,0,1,1,0,0
3742000,1134,Hyderabad,2,1,1,1,0,0
3927000,1190,Hyderabad,2,1,1,1,0,0
4216000,1050,Hyderabad,2,1,1,1,0,0
2536000,710,Hyderabad,1,1,1,1,0,0
5004000,1390,Hyderabad,3,1,1,1,0,0
7912000,1978,Hyderabad,3,1,1,1,0,0
5900000,1360,Hyderabad,3,0,1,1,0,0
9500000,2000,Hyderabad,3,1,1,1,0,0
45000000,3537,Hyderabad,3,1,1,1,0,0
4900000,1100,Hyderabad,2,0,0,0,0,0
5082000,1210,Hyderabad,2,0,0,0,0,0
9500000,1935,Hyderabad,3,1,1,1,0,0
5700000,1080,Hyderabad,2,1,1,1,0,0
6000000,1200,Hyderabad,2,1,1,1,0,0
15400000,1905,Hyderabad,3,0,1,1,0,0
11299999,1570,Hyderabad,3,1,1,1,0,0
11299999,1570,Hyderabad,3,1,1,1,0,0
10500000,1800,Hyderabad,3,1,1,1,0,0
10000000,1700,Hyderabad,3,1,1,1,0,0
11500000,1600,Hyderabad,3,1,1,1,0,0
10000000,1655,Hyderabad,3,1,1,1,0,0
9800000,1800,Hyderabad,3,1,1,1,0,0
6500000,1300,Hyderabad,2,1,1,1,0,0
4224000,1207,Hyderabad,2,0,0,0,0,0
35800000,3430,Hyderabad,4,1,0,0,0,0
19500000,2160,Hyderabad,3,1,0,0,0,0
36000000,3430,Hyderabad,3,1,0,0,0,0
35800000,3430,Hyderabad,4,1,0,0,0,0
27500000,2655,Hyderabad,3,1,0,0,0,0
4500000,861,Hyderabad,2,1,0,0,0,0
17300000,3152,Hyderabad,4,0,1,0,0,0
8200000,1650,Hyderabad,3,1,0,0,0,0
8525000,1550,Hyderabad,3,0,1,1,0,0
5200000,1030,Hyderabad,2,1,1,1,0,0
17500000,3550,Hyderabad,3,1,1,1,0,0
18000000,2983,Hyderabad,4,1,1,1,0,0
19300000,2225,Hyderabad,3,1,1,1,0,0
35000000,4160,Hyderabad,4,1,1,1,0,0
12500000,1900,Hyderabad,3,0,1,1,0,0
7200000,1105,Hyderabad,2,0,1,1,0,0
3900000,1150,Hyderabad,2,0,1,1,1,1
6500000,1625,Hyderabad,3,1,1,0,1,1
46000000,4600,Hyderabad,4,1,1,1,0,0
15000000,2120,Hyderabad,3,1,1,1,1,1
12000000,2103,Hyderabad,3,1,1,1,1,1
11000000,1760,Hyderabad,3,1,1,1,0,0
3900000,1150,Hyderabad,2,0,1,1,1,1
3900000,1150,Hyderabad,2,0,1,1,0,0
11000000,1700,Hyderabad,3,0,1,1,1,1
16500000,2232,Hyderabad,3,1,1,1,0,0
12200000,1740,Hyderabad,3,0,1,1,0,0
11500000,1592,Hyderabad,3,0,1,1,0,0
9500000,1360,Hyderabad,2,0,1,1,0,0
8400000,1208,Hyderabad,2,0,1,1,0,0
3500000,1200,Hyderabad,2,1,1,1,0,0
15200000,2160,Hyderabad,3,1,1,1,0,0
14800000,1834,Hyderabad,3,1,1,1,0,1
7500000,1650,Hyderabad,3,0,0,0,0,0
4567000,1180,Hyderabad,2,1,0,0,0,0
4650000,1200,Hyderabad,2,1,0,0,0,0
4700000,1220,Hyderabad,2,1,0,0,0,0
4567000,1180,Hyderabad,2,1,0,0,0,0
4650000,1200,Hyderabad,2,1,0,0,0,0
2848000,1140,Hyderabad,2,1,0,0,0,0
2850000,1140,Hyderabad,2,0,0,0,0,0
39800000,3975,Hyderabad,5,0,1,1,0,0
27000000,2655,Hyderabad,3,0,1,1,0,0
4700000,1160,Hyderabad,3,1,0,0,0,0
7065000,1570,Hyderabad,2,1,0,0,0,0
12400000,1725,Hyderabad,3,0,1,1,0,0
12400000,1725,Hyderabad,3,1,1,1,0,0
12400000,1725,Hyderabad,3,0,1,1,0,0
12400000,1725,Hyderabad,3,1,1,1,0,0
11299999,1570,Hyderabad,3,0,1,1,0,0
9782000,2644,Hyderabad,3,0,0,0,0,0
4400000,965,Hyderabad,2,0,0,0,0,0
8510000,1850,Hyderabad,4,0,0,1,0,0
5500000,1000,Hyderabad,2,0,0,0,0,0
5700000,1310,Hyderabad,3,0,0,0,0,0
15000000,2150,Hyderabad,3,0,0,0,0,0
3900000,1150,Hyderabad,2,0,1,1,0,1
3900000,1150,Hyderabad,2,0,1,1,1,1
3900000,1150,Hyderabad,2,0,1,1,1,1
3900000,1150,Hyderabad,2,0,1,1,1,1
3900000,1150,Hyderabad,2,0,1,1,1,1
12500000,1945,Hyderabad,3,1,1,0,0,0
10500000,1360,Hyderabad,2,1,1,1,0,0
3900000,1150,Hyderabad,2,0,1,1,0,1
3900000,1150,Hyderabad,2,0,1,1,1,1
3900000,1150,Hyderabad,2,0,1,1,1,1
3900000,1150,Hyderabad,2,0,1,1,1,1
3900000,1150,Hyderabad,2,0,1,1,1,1
3900000,1150,Hyderabad,2,0,1,1,1,1
3900000,1150,Hyderabad,2,0,1,1,1,1
3900000,1150,Hyderabad,2,0,1,1,0,0
3900000,1150,Hyderabad,2,0,1,1,1,1
3900000,1150,Hyderabad,2,0,1,1,0,0
3900000,1150,Hyderabad,2,0,1,1,0,0
3900000,1150,Hyderabad,2,0,1,1,1,1
3900000,1150,Hyderabad,2,0,1,1,1,1
3900000,1150,Hyderabad,2,0,1,1,1,1
3900000,1150,Hyderabad,2,0,1,1,1,1
6000000,1269,Hyderabad,2,1,1,1,0,0
4876000,1200,Hyderabad,2,0,1,1,0,0
4367000,1100,Hyderabad,2,0,1,1,0,0
3900000,1150,Hyderabad,2,0,1,1,0,0
3900000,1150,Hyderabad,2,0,1,1,1,1
3900000,1150,Hyderabad,2,0,1,1,0,0
3900000,1150,Hyderabad,2,0,1,1,1,1
3900000,1150,Hyderabad,2,0,1,1,1,1
3900000,1150,Hyderabad,2,0,1,1,1,1
3900000,1150,Hyderabad,2,0,1,1,1,1
3900000,1150,Hyderabad,2,0,1,1,0,0
3900000,1150,Hyderabad,2,0,1,1,1,1
4876000,1200,Hyderabad,2,0,1,1,0,0
4367000,1100,Hyderabad,2,0,1,1,0,0
7600000,1600,Hyderabad,3,1,1,1,0,0
5587000,1510,Hyderabad,3,0,1,1,1,1
5050000,1365,Hyderabad,3,0,1,1,1,1
9300000,1691,Hyderabad,3,0,1,1,0,0
12400000,1725,Hyderabad,3,0,1,1,0,0
43500000,4070,Hyderabad,4,1,1,1,0,0
35000000,3430,Hyderabad,3,1,1,1,0,0
6300000,1100,Hyderabad,2,0,1,1,0,0
7000000,1450,Hyderabad,3,1,1,1,0,0
26500000,3434,Hyderabad,4,1,1,1,0,0
9900000,1314,Hyderabad,2,1,1,1,0,1
24000000,3474,Hyderabad,4,0,1,1,0,0
31000000,4600,Hyderabad,4,1,1,1,0,0
6000000,1250,Hyderabad,2,1,0,0,0,0
12500000,2100,Hyderabad,3,1,0,0,0,0
5500000,1150,Hyderabad,2,1,0,1,0,0
42000000,4070,Hyderabad,4,1,1,1,0,0
9000000,1695,Hyderabad,3,1,1,1,1,1
15500000,2460,Hyderabad,3,1,1,1,0,0
11000000,2000,Hyderabad,3,1,1,1,0,0
50000000,3695,Hyderabad,4,1,1,1,0,0
15000000,2220,Hyderabad,3,1,1,1,0,0
8500000,1822,Hyderabad,3,1,1,1,0,0
5000000,1595,Hyderabad,3,1,1,1,0,0
12600000,1535,Hyderabad,3,0,1,1,0,0
5000000,1665,Hyderabad,3,0,1,1,1,1
11000000,1278,Hyderabad,2,1,1,1,0,0
18500000,2600,Hyderabad,4,1,1,1,0,0
20000000,2500,Hyderabad,3,0,1,1,0,0
12600000,1535,Hyderabad,3,0,1,1,0,0
15500000,2460,Hyderabad,3,1,1,1,0,0
18000000,2270,Hyderabad,3,0,1,1,1,1
12000000,1600,Hyderabad,3,0,1,1,1,1
4000000,1000,Hyderabad,2,1,0,1,0,0
4566000,1180,Hyderabad,2,0,0,0,0,0
3829999,1100,Hyderabad,2,1,0,0,0,0
32000000,3180,Hyderabad,3,1,1,1,0,0
9300000,1691,Hyderabad,3,0,1,1,0,0
9300000,1691,Hyderabad,3,1,1,1,0,0
9300000,1691,Hyderabad,3,1,1,1,0,0
60000000,5440,Hyderabad,4,1,1,1,0,0
19800000,2850,Hyderabad,3,0,1,1,0,0
27500000,3556,Hyderabad,4,1,0,1,0,0
5500000,1300,Hyderabad,3,1,0,1,0,0
4500000,1050,Hyderabad,2,1,0,1,0,0
15000000,2566,Hyderabad,4,1,1,1,0,0
4000000,1100,Hyderabad,2,1,0,1,0,0
9000000,1980,Hyderabad,3,1,0,1,0,0
3500000,1436,Hyderabad,3,1,0,1,0,0
22000000,4000,Hyderabad,4,1,1,1,0,0
3500000,1000,Hyderabad,2,1,0,1,0,0
4500000,1050,Hyderabad,2,1,0,1,0,0
9782000,2644,Hyderabad,3,0,1,1,0,0
13500000,2813,Hyderabad,3,0,0,0,0,0
13500000,2815,Hyderabad,3,0,0,0,0,0
4800000,1300,Hyderabad,2,1,0,1,0,0
40000000,4320,Hyderabad,4,0,1,1,0,0
9300000,1450,Hyderabad,3,0,1,1,0,0
7200000,1331,Hyderabad,2,1,0,1,0,0
17000000,2650,Hyderabad,3,1,0,0,0,0
11299999,1570,Hyderabad,3,0,1,1,0,0
14000000,2160,Hyderabad,3,1,1,1,0,0
11200000,1580,Hyderabad,3,1,1,1,0,0
15500000,2160,Hyderabad,3,1,1,1,0,0
5000000,970,Hyderabad,2,1,0,0,0,0
4000000,800,Hyderabad,2,1,0,0,0,0
10000000,1358,Hyderabad,3,0,0,0,0,0
3800000,1145,Hyderabad,2,0,0,1,0,0
14000000,2000,Hyderabad,3,0,0,0,0,0
13400000,2075,Hyderabad,3,0,0,1,0,0
7500000,1600,Hyderabad,3,0,0,1,0,0
4000000,1230,Hyderabad,2,1,0,1,0,0
7200000,1060,Hyderabad,2,1,0,1,0,0
37500000,3325,Hyderabad,3,1,1,1,0,0
8500000,1822,Hyderabad,3,1,0,1,0,0
14000000,2115,Hyderabad,3,1,0,1,0,0
4000000,880,Hyderabad,2,1,0,1,0,0
4600000,925,Hyderabad,2,1,0,1,0,0
6200000,1554,Hyderabad,3,0,0,1,0,0
2400000,1000,Hyderabad,2,0,0,0,0,0
4750000,1650,Hyderabad,3,0,0,0,0,0
4750000,1475,Hyderabad,3,0,0,0,0,0
4650000,1450,Hyderabad,3,0,0,0,0,0
61400000,4730,Hyderabad,4,1,0,0,0,0
7567000,1645,Hyderabad,3,1,0,0,0,0
7222000,1605,Hyderabad,3,1,0,0,0,0
12400000,1725,Hyderabad,3,0,1,1,0,0
11000000,1525,Hyderabad,3,0,1,1,0,0
11000000,1525,Hyderabad,3,0,1,1,0,0
29500000,3883,Hyderabad,4,1,0,0,0,0
57500000,5440,Hyderabad,4,1,0,0,0,0
24000000,3031,Hyderabad,4,0,1,1,0,0
15500000,1860,Hyderabad,3,1,1,1,0,0
7875000,1875,Hyderabad,3,0,1,0,0,0
7429000,2008,Hyderabad,3,0,0,0,0,0
8500000,1290,Hyderabad,2,1,1,1,0,0
14000000,2160,Hyderabad,3,1,1,1,0,0
3500000,1000,Hyderabad,3,1,0,0,0,0
4140000,1150,Hyderabad,2,0,1,1,0,0
4680000,1170,Hyderabad,2,0,1,1,0,0
33000000,4305,Hyderabad,4,0,1,1,0,0
13400000,2800,Hyderabad,3,0,0,1,0,0
5700000,1500,Hyderabad,3,0,0,1,0,0
4620000,1620,Hyderabad,3,0,1,1,1,0
3900000,1368,Hyderabad,3,0,1,1,1,0
6277000,1090,Hyderabad,2,0,1,1,0,0
7019000,1230,Hyderabad,2,0,1,1,0,0
8105000,1435,Hyderabad,3,0,1,1,0,0
8181999,1115,Hyderabad,2,0,1,1,0,0
10900000,1945,Hyderabad,3,0,1,1,0,0
14000000,1616,Hyderabad,3,1,1,1,0,0
4400000,1100,Hyderabad,2,0,0,0,0,0
5200000,1300,Hyderabad,2,1,1,1,0,0
20000000,2690,Hyderabad,3,0,0,0,0,0
165000000,2750,Hyderabad,3,0,0,0,0,0
14500000,1834,Hyderabad,3,1,1,1,0,1
3500000,1091,Hyderabad,2,1,0,0,0,0
7500000,1500,Hyderabad,3,1,0,0,0,0
7500000,1500,Hyderabad,3,0,0,0,0,0
15500000,1834,Hyderabad,3,1,1,1,0,1
10700000,1920,Hyderabad,3,0,1,1,0,0
10200000,1425,Hyderabad,2,0,1,1,0,0
4700000,1220,Hyderabad,2,0,0,0,0,0
7400000,1615,Hyderabad,3,0,0,0,0,0
8500000,1540,Hyderabad,3,1,0,0,0,0
6000000,1400,Hyderabad,2,1,0,1,0,0
5200000,1200,Hyderabad,2,0,0,1,0,0
5500000,1425,Hyderabad,3,1,0,1,0,0
6500000,1580,Hyderabad,2,1,0,1,0,0
9293000,1844,Hyderabad,3,0,1,1,0,0
10600000,2120,Hyderabad,3,0,1,1,0,0
6500000,1000,Hyderabad,2,0,0,1,0,0
6000000,965,Hyderabad,2,0,1,0,0,0
19500000,2500,Hyderabad,4,1,1,1,0,0
4200000,1100,Hyderabad,2,1,0,0,0,0
4000000,875,Hyderabad,2,1,0,0,0,0
8000000,1610,Hyderabad,3,0,0,0,0,0
8520000,1420,Hyderabad,3,0,0,1,0,0
17300000,2460,Hyderabad,3,1,1,1,0,0
32500000,3250,Hyderabad,4,1,1,1,0,0
4070000,1100,Hyderabad,2,1,0,0,0,0
4070000,1100,Hyderabad,2,1,0,0,0,0
11200000,1735,Hyderabad,3,1,1,0,0,0
6342000,1510,Hyderabad,2,0,1,0,0,0
5544000,1320,Hyderabad,2,0,1,0,0,0
9135000,2175,Hyderabad,3,0,1,0,0,0
8316000,1980,Hyderabad,3,0,1,0,0,0
6552000,1560,Hyderabad,3,0,1,0,0,0
8400000,2000,Hyderabad,3,0,1,0,0,0
8421000,2005,Hyderabad,3,0,1,0,0,0
5628000,1340,Hyderabad,2,0,1,0,0,0
7895999,1880,Hyderabad,3,0,1,0,0,0
5943000,1415,Hyderabad,2,0,1,0,0,0
9156000,2180,Hyderabad,3,0,1,0,0,0
9198000,2190,Hyderabad,3,0,1,0,0,0
6720000,1600,Hyderabad,3,0,1,0,0,0
17000000,2260,Hyderabad,3,0,1,1,0,0
15000000,2015,Hyderabad,3,0,1,1,0,0
4500000,1250,Hyderabad,2,0,0,0,0,0
3503000,1001,Hyderabad,2,0,0,0,0,0
5600000,1551,Hyderabad,3,0,0,0,0,0
7500000,3000,Hyderabad,3,1,0,1,0,0
4600000,1245,Hyderabad,2,0,0,0,0,0
5500000,1310,Chennai,3,0,0,0,0,0
5350000,1126,Chennai,2,0,0,0,0,0
8205000,1307,Chennai,3,0,1,1,0,0
23400000,3600,Chennai,3,0,1,0,0,0
10100000,1700,Chennai,3,0,0,0,0,0
2950000,576,Chennai,1,0,1,1,0,0
7600000,1207,Chennai,3,0,1,1,0,0
2234000,604,Chennai,2,0,0,1,0,0
5521000,986,Chennai,2,0,0,0,0,0
6321000,1345,Chennai,3,0,1,1,0,0
3404000,510,Chennai,1,0,0,0,0,0
11600000,1508,Chennai,3,0,0,1,0,0
6536000,1245,Chennai,2,0,1,1,0,0
24200000,1565,Chennai,3,0,0,0,0,0
8162000,1306,Chennai,2,0,0,0,0,0
6190000,1113,Chennai,2,0,0,0,0,0
9613000,1479,Chennai,3,0,1,1,0,0
7542000,1640,Chennai,3,0,1,1,1,1
6338000,1112,Chennai,2,0,0,0,0,0
2724000,645,Chennai,2,0,1,0,0,0
5500000,1310,Chennai,3,0,0,0,0,0
5350000,1126,Chennai,2,0,0,0,0,0
8205000,1307,Chennai,3,0,1,1,0,0
23400000,3600,Chennai,3,0,1,0,0,0
10100000,1700,Chennai,3,0,0,0,0,0
2950000,576,Chennai,1,0,1,1,0,0
7600000,1207,Chennai,3,0,1,1,0,0
2234000,604,Chennai,2,0,0,1,0,0
5521000,986,Chennai,2,0,0,0,0,0
6321000,1345,Chennai,3,0,1,1,0,0
3404000,510,Chennai,1,0,0,0,0,0
11600000,1508,Chennai,3,0,0,1,0,0
6536000,1245,Chennai,2,0,1,1,0,0
24200000,1565,Chennai,3,0,0,0,0,0
8162000,1306,Chennai,2,0,0,0,0,0
6190000,1113,Chennai,2,0,0,0,0,0
9613000,1479,Chennai,3,0,1,1,0,0
7542000,1640,Chennai,3,0,1,1,1,1
6338000,1112,Chennai,2,0,0,0,0,0
2724000,645,Chennai,2,0,1,0,0,0
3388000,738,Chennai,2,0,0,0,0,0
3175000,804,Chennai,2,0,0,0,0,0
19100000,2474,Chennai,4,0,1,1,1,1
4065999,701,Chennai,2,0,0,0,0,0
6500000,1350,Chennai,2,1,0,0,0,0
5500000,785,Chennai,2,1,0,0,0,0
3500000,538,Chennai,1,1,1,1,0,0
17000000,1361,Chennai,2,0,0,0,0,0
2499000,677,Chennai,2,0,1,1,1,1
4165999,868,Chennai,2,0,0,0,0,0
4875000,920,Chennai,2,0,0,0,0,0
3442000,850,Chennai,2,0,0,0,0,0
4165000,850,Chennai,2,0,0,0,0,0
5298000,1019,Chennai,2,0,0,0,0,0
5184000,1080,Chennai,3,0,0,0,0,0
10000000,1943,Chennai,3,0,0,0,0,0
6225000,1245,Chennai,3,0,0,1,0,0
5599000,817,Chennai,2,0,0,0,0,0
6100000,1185,Chennai,3,0,0,1,0,0
2960000,779,Chennai,2,0,1,1,0,0
7200000,1330,Chennai,2,0,0,0,0,0
35000000,2011,Chennai,4,1,0,0,0,0
4998000,1112,Chennai,2,0,1,0,0,0
3400000,612,Chennai,2,0,1,1,0,0
6500000,900,Chennai,2,0,0,0,0,0
8675000,1641,Chennai,3,0,0,0,0,0
6259000,963,Chennai,2,0,0,0,0,0
3400000,1062,Chennai,3,0,1,1,1,1
12000000,940,Chennai,2,0,0,0,0,0
5999000,1400,Chennai,3,1,0,0,0,0
10400000,1671,Chennai,3,0,1,0,0,0
8000000,1952,Chennai,3,0,0,0,0,0
5003000,944,Chennai,2,0,1,0,0,0
4192000,975,Chennai,1,0,0,0,0,0
5500000,1060,Chennai,3,0,0,0,0,0
9110000,1481,Chennai,3,0,0,1,0,0
3377000,965,Chennai,2,0,0,0,0,0
5978000,1128,Chennai,3,0,0,0,0,0
6000000,1219,Chennai,3,0,0,0,0,0
12000000,1300,Chennai,2,1,0,0,0,0
9086000,1298,Chennai,3,0,0,0,0,0
9500000,1900,Chennai,3,1,0,0,0,0
5500000,1213,Chennai,3,0,0,1,0,0
20000000,1560,Chennai,3,1,0,0,0,0
17500000,2325,Chennai,3,0,1,1,1,0
6800000,1389,Chennai,3,0,1,1,0,0
6463000,1250,Chennai,3,0,0,0,0,0
6409999,1603,Chennai,3,0,1,0,0,0
5000000,1000,Chennai,2,0,0,0,0,0
5261000,1238,Chennai,3,0,1,0,0,0
3083000,801,Chennai,2,0,0,0,0,0
6409999,1603,Chennai,3,0,1,0,0,0
3000000,789,Chennai,2,0,0,0,0,0
43000000,2533,Chennai,3,1,1,1,0,0
4153000,923,Chennai,2,0,1,0,0,0
13200000,2000,Chennai,3,1,0,0,0,0
3850000,960,Chennai,2,0,1,1,0,0
19300000,1170,Chennai,2,0,0,0,0,0
9000000,1471,Chennai,3,0,0,0,0,0
6500000,1181,Chennai,3,0,0,0,0,0
3072000,768,Chennai,2,0,0,0,0,0
4800000,657,Chennai,2,0,0,0,0,0
7400000,1187,Chennai,3,0,0,1,0,0
2500000,700,Chennai,2,0,1,1,1,1
4100000,954,Chennai,2,1,0,0,0,0
3032000,722,Chennai,2,0,0,0,0,0
9746000,1645,Chennai,3,1,1,0,0,0
6203000,1443,Chennai,3,0,1,1,1,1
3500000,894,Chennai,2,0,0,0,0,0
7936000,1323,Chennai,3,0,0,0,0,0
4000000,745,Chennai,2,0,0,0,0,0
2800000,560,Chennai,1,1,0,0,0,0
43099999,2056,Chennai,2,0,0,0,0,0
10000000,920,Chennai,3,1,0,0,0,0
9000000,1250,Chennai,2,1,1,0,0,0
3881000,721,Chennai,2,0,0,0,0,0
3300000,855,Chennai,2,0,0,1,0,0
11700000,1569,Chennai,3,0,0,0,0,0
13600000,850,Chennai,2,0,1,0,0,0
7000000,1140,Chennai,2,0,0,0,0,0
2771000,660,Chennai,1,0,0,0,0,0
2699000,643,Chennai,1,0,0,0,0,0
5022000,1196,Chennai,2,0,0,0,0,0
2657000,633,Chennai,1,0,0,0,0,0
3888000,926,Chennai,2,0,0,0,0,0
2729000,650,Chennai,1,0,0,0,0,0
8108000,1931,Chennai,3,0,0,0,0,0
3306000,538,Chennai,1,0,1,1,0,0
8248999,1314,Chennai,3,0,1,1,0,0
6447000,1027,Chennai,2,0,1,1,0,0
8525000,1358,Chennai,3,0,1,1,0,0
6428000,1024,Chennai,2,0,1,1,0,0
16800000,2686,Chennai,4,0,1,1,0,0
9799000,1561,Chennai,3,0,1,1,0,0
8136000,1296,Chennai,3,0,1,1,0,0
9831000,1566,Chennai,3,0,1,1,0,0
11399999,1829,Chennai,3,0,1,1,0,0
9818000,1564,Chennai,3,0,1,1,0,0
8462000,1348,Chennai,3,0,1,1,0,0
12200000,1944,Chennai,3,0,1,1,0,0
16500000,2640,Chennai,4,0,1,1,0,0
3372999,549,Chennai,1,0,1,1,0,0
16500000,2630,Chennai,4,0,1,1,0,0
16399999,2616,Chennai,4,0,1,1,0,0
10000000,1599,Chennai,3,0,1,1,0,0
42900000,6600,Chennai,4,0,1,0,0,0
23400000,3600,Chennai,4,0,1,0,0,0
6834000,1140,Chennai,2,0,0,0,0,0
6773999,1130,Chennai,2,0,0,0,0,0
7194000,1200,Chennai,2,0,0,0,0,0
3990000,855,Chennai,2,0,1,1,0,0
3806000,635,Chennai,1,0,0,0,0,0
7044000,1175,Chennai,2,0,0,0,0,0
9861000,1645,Chennai,3,0,0,0,0,0
7014000,1170,Chennai,2,0,0,0,0,0
10500000,1760,Chennai,3,0,0,0,0,0
10400000,1740,Chennai,3,0,0,0,0,0
7134000,1190,Chennai,2,0,0,0,0,0
10300000,1730,Chennai,3,0,0,0,0,0
7295999,1536,Chennai,3,0,0,0,0,0
6360000,1339,Chennai,2,0,0,0,0,0
8507000,1791,Chennai,3,0,0,0,0,0
5500000,936,Chennai,2,0,1,1,0,0
7550000,1179,Chennai,3,0,1,1,0,0
5735000,988,Chennai,2,0,1,1,0,0
5560000,955,Chennai,2,0,1,1,0,0
7700000,1224,Chennai,3,0,1,1,0,0
5580000,958,Chennai,2,0,1,1,0,0
5520000,948,Chennai,2,0,1,1,0,0
2397000,648,Chennai,2,0,0,1,0,0
3746000,625,Chennai,1,0,0,0,0,0
7253000,1210,Chennai,2,0,0,0,0,0
7283000,1215,Chennai,2,0,0,0,0,0
10900000,1790,Chennai,3,0,0,0,0,0
7056999,1502,Chennai,3,0,1,0,0,0
29200000,5037,Chennai,5,0,1,0,0,0
29500000,5093,Chennai,5,0,1,0,0,0
8763000,1865,Chennai,3,0,1,0,0,0
6025000,1076,Chennai,2,0,0,0,0,0
5768000,1030,Chennai,2,0,0,0,0,0
4547000,812,Chennai,2,0,0,0,0,0
5208000,930,Chennai,2,0,0,0,0,0
7280000,1300,Chennai,3,0,0,0,0,0
6495000,1382,Chennai,3,0,1,1,0,0
6791000,1445,Chennai,3,0,1,1,0,0
7289000,1551,Chennai,3,0,1,1,0,0
7642000,1626,Chennai,3,0,1,1,0,0
4641000,753,Chennai,2,0,0,0,0,0
4907000,801,Chennai,2,0,0,0,0,0
4685000,761,Chennai,2,0,0,0,0,0
4498000,727,Chennai,2,0,0,0,0,0
4812000,784,Chennai,2,0,0,0,0,0
11000000,1431,Chennai,3,0,0,1,0,0
11500000,1494,Chennai,3,0,0,1,0,0
10000000,1296,Chennai,3,0,0,1,0,0
10000000,1302,Chennai,3,0,0,1,0,0
11000000,1432,Chennai,3,0,0,1,0,0
10500000,1367,Chennai,3,0,0,1,0,0
10400000,1349,Chennai,3,0,0,1,0,0
12000000,1551,Chennai,3,0,0,1,0,0
11500000,1485,Chennai,3,0,0,1,0,0
10400000,1353,Chennai,3,0,0,1,0,0
10400000,1352,Chennai,3,0,0,1,0,0
10800000,1396,Chennai,3,0,0,1,0,0
6504000,1239,Chennai,2,0,1,1,0,0
8646000,1647,Chennai,3,0,1,1,0,0
6452000,1229,Chennai,2,0,1,1,0,0
8494000,1618,Chennai,3,0,1,1,0,0
6441000,1227,Chennai,2,0,1,1,0,0
6462000,1231,Chennai,2,0,1,1,0,0
6456999,1230,Chennai,2,0,1,1,0,0
8421000,1604,Chennai,3,0,1,1,0,0
6342000,1208,Chennai,2,0,1,1,0,0
2766000,527,Chennai,1,0,1,1,0,0
9357000,1671,Chennai,3,0,1,0,0,0
8431000,1606,Chennai,3,0,1,1,0,0
10200000,1827,Chennai,4,0,1,0,0,0
8473000,1614,Chennai,3,0,1,1,0,0
6300000,1200,Chennai,2,0,1,1,0,0
8657000,1546,Chennai,3,0,1,0,0,0
8237000,1569,Chennai,3,0,1,1,0,0
8131000,1452,Chennai,2,0,1,0,0,0
3013000,574,Chennai,1,0,1,1,0,0
3024000,576,Chennai,1,0,1,1,0,0
7201000,1286,Chennai,2,0,1,0,0,0
6909000,1316,Chennai,2,0,1,1,0,0
8680000,1550,Chennai,3,0,1,0,0,0
8158000,1554,Chennai,3,0,1,1,0,0
7956999,1421,Chennai,2,0,1,0,0,0
2971000,566,Chennai,1,0,1,1,0,0
6762000,1288,Chennai,2,0,1,1,0,0
7218000,1289,Chennai,2,0,1,0,0,0
2982000,568,Chennai,1,0,1,1,0,0
8205000,1563,Chennai,3,0,1,1,0,0
8920000,1593,Chennai,3,0,1,0,0,0
6834999,1302,Chennai,2,0,1,1,0,0
8556000,1528,Chennai,3,0,1,0,0,0
2961000,564,Chennai,1,0,1,1,0,0
11500000,1846,Chennai,3,0,0,0,0,0
11500000,1850,Chennai,3,0,0,0,0,0
4140000,920,Chennai,2,0,1,1,1,0
4284000,952,Chennai,2,0,1,1,1,0
4275000,950,Chennai,2,0,1,1,1,0
4009000,891,Chennai,2,0,1,1,1,0
4302000,956,Chennai,2,0,1,1,1,0
4077000,906,Chennai,2,0,1,1,1,0
4441000,987,Chennai,2,0,1,1,1,0
4468000,993,Chennai,2,0,1,1,1,0
4171000,927,Chennai,2,0,1,1,1,0
4239000,942,Chennai,2,0,1,1,1,0
4189000,931,Chennai,2,0,1,1,1,0
3892000,865,Chennai,2,0,1,1,1,0
15000000,1161,Chennai,3,0,1,1,0,0
27300000,1500,Chennai,3,0,0,0,0,0
7784999,1437,Chennai,3,0,0,0,0,0
7841000,1310,Chennai,3,0,0,0,0,0
5663000,1006,Chennai,2,0,0,0,0,0
6224000,1120,Chennai,2,0,0,0,0,0
6219000,1119,Chennai,2,0,0,0,0,0
6214000,1118,Chennai,2,0,0,0,0,0
5778000,1004,Chennai,2,0,0,0,0,0
6200000,1115,Chennai,2,0,0,0,0,0
6195000,1114,Chennai,2,0,0,0,0,0
5648000,1003,Chennai,2,0,0,0,0,0
6245000,1094,Chennai,2,0,0,0,0,0
5816000,1026,Chennai,2,0,0,0,0,0
6141000,1103,Chennai,2,0,0,0,0,0
6003000,1075,Chennai,2,0,0,0,0,0
5993000,1073,Chennai,2,0,0,0,0,0
5682000,1010,Chennai,2,0,0,0,0,0
5678000,1009,Chennai,2,0,0,0,0,0
6776000,1124,Chennai,2,0,0,0,0,0
6853000,1133,Chennai,2,0,0,0,0,0
7527000,1158,Chennai,2,0,1,1,0,0
